type,udc_id,gen_id,name,resource_name,bus_id
GEN,SDGE,OTAY_6_LNDFL5,Otay 5,OTAYGEN_7_N004,22613_OTAY GEN_12.0_GU5
GEN,SDGE,OTMESA_2_PL1X3,OTAY MESA ENERGY CENTER,OTMESA_2_PL1X3-APND,N/A
GEN,PGAE,OXBOW_6_DRUM,OXBOW HYDRO,OXBOWF_7_B1,32484_OXBOW  F_ 4.2_GU1
GEN,SCE,SNCLRA_6_OXGEN,E.F. OXNARD INCORPORATED,OXGEN_7_B1,24110_OXGEN   _13.8_GU1
GEN,PGAE,OXMTN_6_LNDFIL,Ox Mountain Landfill Generating Plant,OXMOUNTN_6_N001,33391_OXMOUNTN_60.0_GULF
GEN,PGAE,PACLUM_6_UNIT,Humboldt Redwood,PACLUMB_7_N002,31152_PAC.LUMB_13.8_GU1
GEN,SCE,PADUA_2_CREST,SCE PADUA_2_CREST,PADUA_2_N019,24112_PADUA   _230_GUM1
GEN,SCE,PADUA_6_QF,PADUA QFS,PADUA_6_N004,24111_PADUA   _66.0_GUQF
GEN,SCE,PADUA_6_MWDSDM,San Dimas Hydroelectric Recovery Plant,PADUA_6_N006,24111_PADUA   _66.0_GUMW
GEN,SCE,PADUA_2_ONTARO,ONTARIO/SIERRA HYDRO PSP,PADUA_6_N007,24111_PADUA   _66.0_GUM2
GEN,SCE,PADUA_7_SDIMAS,San Dimas Wash Hydro,PADUA_6_N008,24111_PADUA   _66.0_GUM1
GEN,SCE,PADUA_2_SOLAR1,Kona Solar - Rancho DC #1,PADUA_6_N009,24111_PADUA   _66.0_GU1
GEN,SDGE,PALOMR_2_PL1X3,Palomar Energy Center,PALOMR_2_PL1X3-APND,N/A
TG,SCE,ARLINT_5_SCEDYN,Arlington Valley CC,PALOVRDE_ASR-APND,N/A
TG,SCE,BEJNLS_5_BV2SCEDYN,Broadview 2,PALOVRDE_ASR-APND,N/A
TG,SCE,BEKWJS_5_BV1SCEDYN,Broadview 1,PALOVRDE_ASR-APND,N/A
TG,SCE,MSQUIT_5_SERDYN,MSQUIT_5_SERDYN,PALOVRDE_ASR-APND,N/A
TG,SCE,PVERDE_5_SCEDYN,PVERDE_5_SCEDYN,PALOVRDE_ASR-APND,N/A
TG,SCE,PWRX_PVWEST_I_AS_CERT01,PWRX_PVWEST_I_AS_CERT01,PALOVRDE_ASR-APND,N/A
GEN,SCE,PANSEA_1_PANARO,Mesa Wind Project,PANAERO_1_N001,25640_PANAERO _115_GUQF
GEN,SCE,PANDOL_6_UNIT,"Covanta Delano, Inc.",PANDOL_6_UNIT-APND,N/A
GEN,PGAE,PARDEB_6_UNITS,Pardee Power House,PARDEB_6_UNITS-APND,N/A
GEN,PGAE,PSWEET_1_STCRUZ,Santa Cruz Energy LLC,PAULSWT_1_GN002,35907_PAUL SWT_115_GUM2
GEN,PGAE,PSWEET_7_QFUNTS,PSWEET_7_QFUNTS,PAULSWT_1_N013,35907_PAUL SWT_115_GUM1
GEN,PGAE,PEABDY_2_LNDFIL,G2 Energy Hay Road Power Plant,PEABODY_2_N024,30472_PEABODY _230_GUMB
GEN,CWRS,PEARBL_2_NSPIN,PEARBL_2_NSPIN,PEARBLSM_2_N020,25616_PEARBLSM_230_GUM1
GEN,PGAE,PEORIA_1_SOLAR,Sonora 1,PEORIA_7_N003,33931_PEORIA  _17.0_GU1
GEN,PGAE,MTNLAS_6_UNIT,"OGDEN POWER PACIFIC, INC.(MT LASSEN)",PEWWOOD_7_B1,31892_PE.WWOOD_12.0_GU1
GEN,PGAE,PGCC_1_PDRP02,PGCC_1_PDRP02,PGCC_1_PDRP02-APND,N/A
GEN,PGAE,PGCC_1_PDRP04,PGCC_1_PDRP04,PGCC_1_PDRP04-APND,N/A
GEN,PGAE,PGCC_1_PDRP05,PDR-D PGCC,PGCC_1_PDRP05-APND,N/A
GEN,PGAE,PGCC_1_RDRR01,PGCC_1_RDRR01,PGCC_1_RDRR01-APND,N/A
GEN,PGAE,PGCC_1_RDRR02,PGCC_1_RDRR02,PGCC_1_RDRR02-APND,N/A
GEN,PGAE,PGEB_2_PDRP01,Tesla Freemont,PGEB_2_PDRP01-APND,N/A
GEN,PGAE,PGEB_2_PDRP02,PDR-C PGEB,PGEB_2_PDRP02-APND,N/A
GEN,PGAE,PGEB_2_PDRP03,PDR-A PGEB,PGEB_2_PDRP03-APND,N/A
GEN,PGAE,PGEB_2_PDRP04,PGEB_2_PDRP04,PGEB_2_PDRP04-APND,N/A
GEN,PGAE,PGEB_2_PDRP05,PGEB_2_PDRP05,PGEB_2_PDRP05-APND,N/A
GEN,PGAE,PGEB_2_PDRP06,PDR-D PGEB,PGEB_2_PDRP06-APND,N/A
GEN,PGAE,PGEB_2_PDRP07,PDR-D PGEB CRLL,PGEB_2_PDRP07-APND,N/A
GEN,PGAE,PGEB_2_PDRP08,PGEB_2_PDRP08,PGEB_2_PDRP08-APND,N/A
GEN,PGAE,PGEB_2_PDRP09,PGEB_2_PDRP09,PGEB_2_PDRP09-APND,N/A
GEN,PGAE,PGEB_2_PDRP10,PGEB_2_PDRP10,PGEB_2_PDRP10-APND,N/A
GEN,PGAE,PGEB_2_PDRP11,Tesla Dublin,PGEB_2_PDRP11-APND,N/A
GEN,PGAE,PGEB_2_RDRR01,PGEB_2_RDRR01,PGEB_2_RDRR01-APND,N/A
GEN,PGAE,PGEB_2_RDRR02,PGEB_2_RDRR02,PGEB_2_RDRR02-APND,N/A
GEN,PGAE,PGEB_2_RDRR03,PGEB_2_RDRR03,PGEB_2_RDRR03-APND,N/A
GEN,PGAE,PGEB_2_RDRR08,RDRR-D PGEB,PGEB_2_RDRR08-APND,N/A
GEN,PGAE,PGF1_2_PDRP03,PGF1_2_PDRP03,PGF1_2_PDRP03-APND,N/A
GEN,PGAE,PGF1_2_PDRP04,PGF1_2_PDRP04,PGF1_2_PDRP04-APND,N/A
GEN,PGAE,PGF1_2_PDRP07,PDR-F PGF1,PGF1_2_PDRP07-APND,N/A
GEN,PGAE,PGF1_2_PDRP08,PDR-D PGF1,PGF1_2_PDRP08-APND,N/A
GEN,PGAE,PGF1_2_PDRP09,PDR-D PGF1 SEL1,PGF1_2_PDRP09-APND,N/A
GEN,PGAE,PGF1_2_PDRP10,PDR-D PGF1 SEES,PGF1_2_PDRP10-APND,N/A
GEN,PGAE,PGF1_2_PDRP11,PGF1_2_PDRP11,PGF1_2_PDRP11-APND,N/A
GEN,PGAE,PGF1_2_RDRR01,PGF1_2_RDRR01,PGF1_2_RDRR01-APND,N/A
GEN,PGAE,PGF1_2_RDRR02,PGF1_2_RDRR02,PGF1_2_RDRR02-APND,N/A
GEN,PGAE,PGF1_2_RDRR03,PGF1_2_RDRR03,PGF1_2_RDRR03-APND,N/A
GEN,PGAE,PGF1_2_RDRR04,PGF1_2_RDRR04,PGF1_2_RDRR04-APND,N/A
GEN,PGAE,PGF1_2_RDRR05,RDRR-D PGF1 SEES ,PGF1_2_RDRR05-APND,N/A
GEN,PGAE,PGF1_2_RDRR06,RDRR-D PGF1 EDF ,PGF1_2_RDRR06-APND,N/A
GEN,PGAE,PGFG_1_PDRP03,PDR-D PGFG SEES,PGFG_1_PDRP03-APND,N/A
GEN,PGAE,PGFG_1_PDRP04,PDR-C PGFG SOMA,PGFG_1_PDRP04-APND,N/A
GEN,PGAE,PGFG_1_PDRP05,PGFG_1_PDRP05,PGFG_1_PDRP05-APND,N/A
GEN,PGAE,PGFG_1_PDRP06,PDRP-D PGFG SOMA,PGFG_1_PDRP06-APND,N/A
GEN,PGAE,PGFG_1_RDRR01,PGFG_1_RDRR01,PGFG_1_RDRR01-APND,N/A
GEN,PGAE,PGFG_1_RDRR02,PGFG_1_RDRR02,PGFG_1_RDRR02-APND,N/A
GEN,PGAE,PGHB_6_PDRP01,PDR-D PGHB CRLL,PGHB_6_PDRP01-APND,N/A
GEN,PGAE,PGHB_6_PDRP02,PGHB_6_PDRP02,PGHB_6_PDRP02-APND,N/A
GEN,PGAE,PGHB_6_RDRR01,PGHB_6_RDRR01,PGHB_6_RDRR01-APND,N/A
GEN,PGAE,PGKN_2_PDRP01,PDR-D PGKN,PGKN_2_PDRP01-APND,N/A
GEN,PGAE,PGKN_2_PDRP02,PGKN_2_PDRP02,PGKN_2_PDRP02-APND,N/A
GEN,PGAE,PGKN_2_RDRR01,PGKN_2_RDRR01,PGKN_2_RDRR01-APND,N/A
GEN,PGAE,PGKN_2_RDRR02,PGKN_2_RDRR02,PGKN_2_RDRR02-APND,N/A
GEN,PGAE,PGKN_2_RDRR03,RDRR-D PGKN,PGKN_2_RDRR03-APND,N/A
GEN,PGAE,PGKN_2_RDRR04,PGKN_2_RDRR04,PGKN_2_RDRR04-APND,N/A
GEN,PGAE,PGKN_2_RDRR05,PGKN_2_RDRR05,PGKN_2_RDRR05-APND,N/A
GEN,PGAE,PGNB_2_PDRP01,PDRP-D PGNB SOMA,PGNB_2_PDRP01-APND,N/A
GEN,PGAE,PGNB_2_PDRP02,PGNB_2_PDRP02,PGNB_2_PDRP02-APND,N/A
GEN,PGAE,PGNB_2_PDRP03,PGNB_2_PDRP03,PGNB_2_PDRP03-APND,N/A
GEN,PGAE,PGNB_2_PDRP04,PDR-E PGNB MCE,PGNB_2_PDRP04-APND,N/A
GEN,PGAE,PGNB_2_PDRP05,Tesla Napa,PGNB_2_PDRP05-APND,N/A
GEN,PGAE,PGNB_2_RDRR02,PGNB_2_RDRR02,PGNB_2_RDRR02-APND,N/A
GEN,PGAE,PGNC_1_PDRP01,PGNC_1_PDRP01,PGNC_1_PDRP01-APND,N/A
GEN,PGAE,PGNC_1_RDRR01,PGNC_1_RDRR01,PGNC_1_RDRR01-APND,N/A
GEN,PGAE,PGNC_1_RDRR02,PGNC_1_RDRR02,PGNC_1_RDRR02-APND,N/A
GEN,PGAE,PGNP_2_PDRP02,PGNP_2_PDRP02,PGNP_2_PDRP02-APND,N/A
GEN,PGAE,PGNP_2_PDRP03,PDR-D PGNP 2,PGNP_2_PDRP03-APND,N/A
GEN,PGAE,PGNP_2_RDRR01,RDRR-D PGNP ,PGNP_2_RDRR01-APND,N/A
GEN,PGAE,PGNP_2_RDRR02,PGNP_2_RDRR02,PGNP_2_RDRR02-APND,N/A
GEN,PGAE,PGNP_2_RDRR03,PGNP_2_RDRR03,PGNP_2_RDRR03-APND,N/A
GEN,PGAE,PGNP_2_RDRR04,PGNP_2_RDRR04,PGNP_2_RDRR04-APND,N/A
GEN,PGAE,PGNP_2_RDRR05,PGNP_2_RDRR05,PGNP_2_RDRR05-APND,N/A
GEN,PGAE,PGNP_2_RDRR07,PGNP_2_RDRR07,PGNP_2_RDRR07-APND,N/A
GEN,PGAE,PGNP_2_RDRR08,PGNP_2_RDRR08,PGNP_2_RDRR08-APND,N/A
GEN,PGAE,PGNP_2_RDRR09,RDRR-D PGNP-2,PGNP_2_RDRR09-APND,N/A
GEN,PGAE,PGP2_2_PDRP01,PDR-C PGP2,PGP2_2_PDRP01-APND,N/A
GEN,PGAE,PGP2_2_PDRP02,Google SSP PGP2 BU,PGP2_2_PDRP02-APND,N/A
GEN,PGAE,PGP2_2_PDRP03,Google Inc PGP2 DA,PGP2_2_PDRP03-APND,N/A
GEN,PGAE,PGP2_2_PDRP05,PGP2_2_PDRP05,PGP2_2_PDRP05-APND,N/A
GEN,PGAE,PGP2_2_PDRP06,PDR-D PGP2,PGP2_2_PDRP06-APND,N/A
GEN,PGAE,PGP2_2_PDRP07,PGP2_2_PDRP07,PGP2_2_PDRP07-APND,N/A
GEN,PGAE,PGP2_2_PDRP08,PGP2_2_PDRP08,PGP2_2_PDRP08-APND,N/A
GEN,PGAE,PGP2_2_PDRP10,PDR-D PGP2 PCEA,PGP2_2_PDRP10-APND,N/A
GEN,PGAE,PGP2_2_RDRR01,PGP2_2_RDRR01,PGP2_2_RDRR01-APND,N/A
GEN,PGAE,PGSB_1_PDRP01,SSP GCN ,PGSB_1_PDRP01-APND,N/A
GEN,PGAE,PGSB_1_PDRP02,PDR-C PGSB,PGSB_1_PDRP02-APND,N/A
GEN,PGAE,PGSB_1_PDRP04,PGSB_1_PDRP04,PGSB_1_PDRP04-APND,N/A
GEN,PGAE,PGSB_1_PDRP06,PDR-F PGSB,PGSB_1_PDRP06-APND,N/A
GEN,PGAE,PGSB_1_PDRP08,PGSB_1_PDRP08,PGSB_1_PDRP08-APND,N/A
GEN,PGAE,PGSB_1_PDRP09,PDR-D PGSB,PGSB_1_PDRP09-APND,N/A
GEN,PGAE,PGSB_1_PDRP10,PGSB_1_PDRP10,PGSB_1_PDRP10-APND,N/A
GEN,PGAE,PGSB_1_PDRP11,PGSB_1_PDRP11,PGSB_1_PDRP11-APND,N/A
GEN,PGAE,PGSB_1_PDRP12,PDR-E PGSB,PGSB_1_PDRP12-APND,N/A
GEN,PGAE,PGSB_1_PDRP13,PDR-E PGSB EDF,PGSB_1_PDRP13-APND,N/A
GEN,PGAE,PGSB_1_PDRP14,PDR-D PGSB SVCE,PGSB_1_PDRP14-APND,N/A
GEN,PGAE,PGSB_1_PDRP16,Tesla Mountain View/Gilroy,PGSB_1_PDRP16-APND,N/A
GEN,PGAE,PGSB_1_PDRP17,PGSB_1_PDRP17,PGSB_1_PDRP17-APND,N/A
GEN,PGAE,PGSB_1_RDRR01,PGSB_1_RDRR01,PGSB_1_RDRR01-APND,N/A
GEN,PGAE,PGSB_1_RDRR02,PGSB_1_RDRR02,PGSB_1_RDRR02-APND,N/A
GEN,PGAE,PGSB_1_RDRR03,PGSB_1_RDRR03,PGSB_1_RDRR03-APND,N/A
GEN,PGAE,PGSB_1_RDRR04,RDRR-D PGSB SVCE,PGSB_1_RDRR04-APND,N/A
GEN,PGAE,PGSB_1_RDRR05,RDRR-D PGSB TPES,PGSB_1_RDRR05-APND,N/A
GEN,PGAE,PGSB_1_RDRR06,PGSB_1_RDRR06,PGSB_1_RDRR06-APND,N/A
GEN,PGAE,PGSF_2_PDRP03,PGSF_2_PDRP03,PGSF_2_PDRP03-APND,N/A
GEN,PGAE,PGSF_2_PDRP04,PGSF_2_PDRP04,PGSF_2_PDRP04-APND,N/A
GEN,PGAE,PGSF_2_PDRP06,PDR-D PGSF SEES,PGSF_2_PDRP06-APND,N/A
GEN,PGAE,PGSF_2_PDRP07,PDR-D PGSF,PGSF_2_PDRP07-APND,N/A
GEN,PGAE,PGSF_2_PDRP08,PGSF_2_PDRP08,PGSF_2_PDRP08-APND,N/A
GEN,PGAE,PGSF_2_PDRP09,PDR-E PGSF,PGSF_2_PDRP09-APND,N/A
GEN,PGAE,PGSF_2_PDRP10,PDR-D PGSF CEM1,PGSF_2_PDRP10-APND,N/A
GEN,PGAE,PGSF_2_PDRP11,PDR-E PGSF CPSF,PGSF_2_PDRP11-APND,N/A
GEN,PGAE,PGSF_2_PDRP12,PGSF_2_PDRP12,PGSF_2_PDRP12-APND,N/A
GEN,PGAE,PGSF_2_RDRR01,PGSF_2_RDRR01,PGSF_2_RDRR01-APND,N/A
GEN,PGAE,PGSI_1_PDRP01,PDRP-D PGSI,PGSI_1_PDRP01-APND,N/A
GEN,PGAE,PGSI_1_PDRP02,PGSI_1_PDRP02,PGSI_1_PDRP02-APND,N/A
GEN,PGAE,PGSI_1_PDRP03,Tesla Rocklin,PGSI_1_PDRP03-APND,N/A
GEN,PGAE,PGSI_1_RDRR02,PGSI_1_RDRR02,PGSI_1_RDRR02-APND,N/A
GEN,PGAE,PGSI_1_RDRR03,PGSI_1_RDRR03,PGSI_1_RDRR03-APND,N/A
GEN,PGAE,PGST_2_PDRP01,PGST_2_PDRP01,PGST_2_PDRP01-APND,N/A
GEN,PGAE,PGST_2_PDRP03,PGST_2_PDRP03,PGST_2_PDRP03-APND,N/A
GEN,PGAE,PGST_2_RDRR01,PGST_2_RDRR01,PGST_2_RDRR01-APND,N/A
GEN,PGAE,PGST_2_RDRR02,RDRR-D PGST,PGST_2_RDRR02-APND,N/A
GEN,PGAE,PGST_2_RDRR03,PGST_2_RDRR03,PGST_2_RDRR03-APND,N/A
GEN,PGAE,PGST_2_RDRR04,PGST_2_RDRR04,PGST_2_RDRR04-APND,N/A
GEN,PGAE,PGZP_2_PDRP02,PGZP_2_PDRP02,PGZP_2_PDRP02-APND,N/A
GEN,PGAE,PGZP_2_PDRP03,PDR-D PGZP SEL1,PGZP_2_PDRP03-APND,N/A
GEN,PGAE,PGZP_2_RDRR01,RDRR-D PGZP ,PGZP_2_RDRR01-APND,N/A
GEN,PGAE,PGZP_2_RDRR02,RDRR-D PGZP 2,PGZP_2_RDRR02-APND,N/A
GEN,PGAE,PGZP_2_RDRR03,RDRR-D PGNP 3,PGZP_2_RDRR03-APND,N/A
GEN,PGAE,PGZP_2_RDRR04,PGZP_2_RDRR04,PGZP_2_RDRR04-APND,N/A
GEN,PGAE,PGZP_2_RDRR05,PGZP_2_RDRR05,PGZP_2_RDRR05-APND,N/A
GEN,PGAE,PGZP_2_RDRR06,RDRR-D PGZP 4 ,PGZP_2_RDRR06-APND,N/A
GEN,PGAE,PHOENX_1_UNIT,PHOENIX PH,PHOENIX_7_N001,33901_PHOENIX _17.0_GU1
GEN,SCE,PICO_6_THUMS1,THUMS GENERATION FACILITY #1,PICOTHM_7_B1,28005_PICO_THM_13.8_GU1
GEN,CWRP,PINFLT_7_UNITS,PINE FLAT HYDRO AGGREGATE,PINFLT_7_UNITS-APND,N/A
GEN,SDGE,PIOPIC_2_CTG1,Pio Pico Unit 1,PIOPICO1_7_N001,23162_PIOPICO1_13.8_GUG1
GEN,SDGE,PIOPIC_2_CTG2,Pio Pico Unit 2,PIOPICO2_7_N001,23163_PIOPICO2_13.8_GUG2
GEN,SDGE,PIOPIC_2_CTG3,Pio Pico Unit 3,PIOPICO3_7_N001,23164_PIOPICO3_13.8_GUG3
GEN,PGAE,PIT1_6_FRIVRA,Fall River Mills Project A,PIT1_6_N012,31628_PIT 1   _60.0_GUA
GEN,PGAE,PIT1_7_UNIT 1,PIT PH 1 UNIT 1,PIT1U1_7_B1,31818_PIT 1 U1_11.0_GU1
GEN,PGAE,PIT1_7_UNIT 2,PIT PH 1 UNIT 2,PIT1U1_7_B2,31818_PIT 1 U1_11.0_GU2
GEN,PGAE,PIT3_7_PL1X3,"PIT PH 3 UNITS 1, 2 & 3 AGGREGATE",PIT3_7_PL1X3-APND,N/A
GEN,PGAE,PIT4_7_PL1X2,PIT PH 4 UNITS 1 & 2 AGGREGATE,PIT4_7_PL1X2-APND,N/A
GEN,PGAE,PIT5_7_QFUNTS,PIT 5 HYDRO QF UNITS,PIT5_7_N001,31805_PIT 5   _11.5_GUQF
GEN,PGAE,PIT5_7_PL1X2,PIT PH 5 UNITS 1 & 2 AGGREGATE,PIT5_7_PL1X2-APND,N/A
GEN,PGAE,PIT5_7_PL3X4,PIT PH 5 UNITS 3 & 4 AGGREGATE,PIT5_7_PL3X4-APND,N/A
GEN,PGAE,PIT6_7_UNIT 1,PIT PH 6 UNIT 1,PIT6U1_7_B1,31772_PIT 6 U1_13.8_GU1
GEN,PGAE,PIT6_7_UNIT 2,PIT PH 6 UNIT 2,PIT6U2_7_B1,31774_PIT 6 U2_13.8_GU2
GEN,PGAE,PIT7_7_UNIT 1,PIT PH 7 UNIT 1,PIT7U1_7_B1,31776_PIT 7 U1_13.8_GU1
GEN,PGAE,PIT7_7_UNIT 2,PIT PH 7 UNIT 2,PIT7U2_7_B1,31778_PIT 7 U2_13.8_GU2
GEN,SCE,SAUGUS_6_PTCHGN,COUNTY OF LOS ANGELES -- PITCHLE,PITCHGEN_7_B1,24118_PITCHGEN_13.8_GU1
GEN,PGAE,PLACVL_1_CHILIB,Chili Bar Hydro,PLCRVLB2_7_N001,32255_PLCRVLB2_21.0_GUCB
GEN,PGAE,PLACVL_1_RCKCRE,Rock Creek Hydro,PLCRVLB2_7_N002,32255_PLCRVLB2_21.0_GURC
GEN,NCPA,PALALT_7_COBUG,Cooperatively Owned Back Up Generator,PLOALTO_1_N019,38028_PLO ALTO_115_GUM1
GEN,PGAE,PLSNTG_7_LNCLND,Lincoln Landfill Power Plant,PLSNTGR_6_N013,32409_PLSNT GR_115_GUM1
GEN,PGAE,PMPJCK_1_SOLAR2,Rio Bravo Solar 1,PMPJKG2_7_N001,34793_PMPJK G2_34.5_GURB
GEN,PGAE,PNCHEG_2_PL1X4,PANOCHE ENERGY CENTER (Aggregated),PNCHEG_2_PL1X4-APND,N/A
GEN,PGAE,PNCHPP_1_PL1X2,Midway Peaking Aggregate,PNCHPP_1_PL1X2-APND,N/A
GEN,PGAE,PNCHVS_2_SOLAR,Panoche Valley Solar,PNCHVS_2_SOLAR-APND,N/A
GEN,PGAE,PNOCHE_1_PL1X2,Panoche Peaker,PNOCHE_1_PL1X2-APND,N/A
GEN,PGAE,POEPH_7_UNIT 1,POE HYDRO UNIT 1,POE1_7_B1,31790_POE 1   _13.8_GU1
GEN,PGAE,POEPH_7_UNIT 2,POE HYDRO UNIT 2,POE2_7_B1,31792_POE 2   _13.8_GU1
GEN,SDGE,PTLOMA_6_NTCQF,NTC/MCRD COGENERATION,POINTLMA_6_N001,22660_POINTLMA_69.0_GUQF
GEN,SDGE,PTLOMA_6_NTCCGN,AEI MCRD STEAM TURBINE,POINTLMA_6_N021,22660_POINTLMA_69.0_GUM1
GEN,SCE,GLDFGR_6_SOLAR1,Portal Ridge B,PORTRDGB_7_N008,24391_PORTRDGB_34.5_GU1
GEN,SCE,GLDFGR_6_SOLAR2,Portal Ridge C,PORTRDGC_7_N009,24392_PORTRDGC_34.5_GU1
GEN,PGAE,POTTER_6_UNITS,Potter Valley,POTTRVLY_7_N002,31433_POTTRVLY_ 2.4_GU1
GEN,PGAE,POTTER_7_VECINO,Vecino Vineyards LLC,POTTRVLY_7_N003,31433_POTTRVLY_ 2.4_GUVC
GEN,SCE,PRIMM_2_SOLAR1,Silver State South,PRIMM_2_SOLAR1-APND,N/A
GEN,SCE,SNCLRA_6_PROCGN,PROCTER  AND  GAMBLE OXNARD II,PROCGEN_7_B1,24119_PROCGEN _13.8_GU1
GEN,PGAE,PRNDAL_7_COVANT,COVANTA POWER PACIFIC (SALINAS),PRUNEDLE_1_N004,35916_PRUNEDLE_115_GUM1
GEN,PGAE,BEARMT_1_UNIT,Bear Mountain Limited,PSE-BEAR_7_B1,35066_PSE-BEAR_13.8_GU1
GEN,PGAE,LIVOAK_1_UNIT 1,LIVE OAK LIMITED,PSE-LVOK_7_B1,35058_PSE-LVOK_13.8_GU1
GEN,PGAE,MKTRCK_1_UNIT 1,MCKITTRICK LIMITED,PSEMCKIT_7_B1,35060_PSEMCKIT_13.8_GU1
GEN,NCPA,PLMSSR_6_HISIER,High Sierra Cogeneration Aggregate,PSQUINCY_6_GN001,38131_PSQUINCY_69.0_GUHS
GEN,PGAE,PEABDY_2_LNDFL1,Potrero Hills Energy Producers,PTHLGEN_7_N002,30471_PTHL GEN_21.0_GUPH
GEN,PGAE,PITTSP_7_UNIT 7,PITTSBURG UNIT 7,PTS7SWNG_7_B2,30000_PTS7SWNG_20.0_GU7
GEN,PGAE,PITTSP_7_UNIT 5,PITTSBURG UNIT 5,PTSB5_7_B2,33105_PTSB  5 _18.0_GU5
GEN,PGAE,PITTSP_7_UNIT 6,PITTSBURG UNIT 6,PTSB6_7_B2,33106_PTSB  6 _18.0_GU6
GEN,PGAE,PUTHCR_1_SOLAR1,Putah Creek Solar Farm,PUTCR_7_N002,31955_PUTCR   _12.5_GU1
GEN,PGAE,TRNQL8_2_AMASR1,Tranquillity 8 Amarillo,Q1032C2_7_N001,36513_Q1032C2 _34.5_GUAM
GEN,PGAE,TRNQL8_2_AZUSR1,Tranquillity 8 Azul,Q1032C2_7_N002,36513_Q1032C2 _34.5_GUAZ
GEN,PGAE,TRNQL8_2_ROJSR1,Tranquillity 8 Rojo,Q1032C2_7_N003,36513_Q1032C2 _34.5_GURJ
GEN,PGAE,TRNQL8_2_VERSR1,Tranquillity 8 Verde,Q1032C2_7_N004,36513_Q1032C2 _34.5_GUVE
GEN,SDGE,VSTAES_6_VESBT1,Vista Energy Storage,Q1061COL_7_N001,23214_Q1061COL_34.5_GUT1
GEN,SDGE,ENERSJ_2_WIND,ESJ Wind Energy,Q159AC1_7_N001,23101_Q159A_C1_34.5_GU1
GEN,PGAE,CUYAMS_6_CUYSR1,Cuyama Solar,Q356_7_N001,35011_Q356    _34.5_GU1
GEN,SDGE,CNTNLA_2_SOLAR1,Centinela Solar Energy I ,Q442GEN_7_N005,23265_Q442_GEN_34.5_GU1
GEN,SDGE,CNTNLA_2_SOLAR2,Centinels Solar Energy 2,Q442GEN_7_N012,23265_Q442_GEN_34.5_GU2
GEN,PGAE,ESQUON_6_LNDFIL,Neal Road Landfill Generating Facility,Q477_7_B1,31763_Q477    _ 4.2_GU1
GEN,PGAE,JAKVAL_6_UNITG1,BUENA VISTA,Q481_7_GN001,33823_Q481    _13.8_GUG1
GEN,PGAE,ATWEL2_1_SOLAR1,Atwell West,Q482_7_N001,35014_Q482    _34.5_GU1
GEN,PGAE,LHILLS_6_SOLAR1,Lost Hills Solar,Q484_7_N001,35010_Q484    _34.5_GU1
GEN,SDGE,CSLR4S_2_SOLAR,Csolar IV South,Q510_7_N005,23294_Q510    _34.5_GU1
GEN,PGAE,PAIGES_6_SOLAR,Paige Solar,Q526C2_7_N006,34655_Q526C2  _34.5_GU1
GEN,PGAE,WHITNY_6_SOLAR,Whitney Point Solar,Q532C2_7_N001,34670_Q532C2  _34.5_GU1
GEN,PGAE,VEGA_6_SOLAR1,Vega Solar,Q548_7_N001,34314_Q548    _34.5_GU1
GEN,PGAE,OLIVEP_1_SOLAR2,White River West,Q557_7_N001,35015_Q557    _34.5_GU1
GEN,PGAE,OLIVEP_1_BATTRY,White River 2 BESS,Q557_7_N005,35015_Q557    _34.5_GU2
GEN,PGAE,MNDOTA_1_SOLAR1,North Star Solar 1,Q607GEN_7_N002,34309_Q607 GEN_34.5_GU1
GEN,PGAE,MARCPW_6_SOLAR1,Maricopa West Solar PV,Q620_7_N001,34878_Q620    _13.8_GU1
GEN,PGAE,JAYNE_6_WLSLR,Westlands Solar Farm PV 1,Q633C1_7_N001,39002_Q633C1  _34.5_GUE
GEN,PGAE,SPIAND_1_ANDSN2,SPI Anderson 2,Q643G_7_N001,31750_Q643G   _12.5_GU1
GEN,PGAE,MSTANG_2_SOLAR,Mustang,Q643WC2_7_N001,34682_Q643WC2 _34.5_GU1
GEN,PGAE,MSTANG_2_SOLAR3,Mustang 3,Q643WC2_7_N002,34682_Q643WC2 _34.5_GU3
GEN,PGAE,MSTANG_2_SOLAR4,Mustang 4,Q643WC2_7_N003,34682_Q643WC2 _34.5_GU4
GEN,PGAE,TRNQLT_2_SOLAR,Tranquillity,Q643XC2_7_N001,34338_Q643XC2 _34.5_GU1
GEN,SDGE,JACMSR_1_JACSR1,Jacumba Solar Farm,Q644A2_7_N001,23351_Q644A2  _34.5_GU1
GEN,PGAE,PMPJCK_1_SOLAR1,Pumpjack Solar I,Q653B_7_N001,35083_Q653B   _34.5_GU1
GEN,PGAE,SPVUSA_1_SPVSB1,SP PVUSA Solar Farm,Q653FC2_7_N001,36509_Q653FC2 _34.5_GU1
GEN,PGAE,EXCLSG_1_SOLAR,Excelsior Solar ,Q678C2_7_N001,39781_Q678C2  _34.5_GU1
GEN,PGAE,GIFENS_6_BUGSL1,Burford Giffen,Q679C2_7_N001,34626_Q679C2  _34.5_GU1
GEN,PGAE,MRLSDS_6_SOLAR1,Morelos Solar,Q775EQ1_7_N002,35093_Q775EQ1 _34.5_GU1
GEN,PGAE,SKERN_6_SOLAR2,SKIC Solar,Q885C2_7_N001,35065_Q885C2  _34.5_GU1
