BIGSKY_2_SOLAR4,Western Antelope Blue Sky Ranch B,BIGSKGN4_7_N001
BIGSKY_2_SOLAR5,Big Sky Solar 2,BIGSKGN5_7_N001
BIGSKY_2_SOLAR6,Solverde 1,BIGSKGN6_7_N001
BIGSKY_2_SOLAR7,Big Sky Solar 1,BIGSKGN7_7_N001
BISHOP_1_ALAMO,BISHOP CREEK PLANT 2  AND  6,BSPHYD26_7_N001
BISHOP_1_UNITS,BISHOP CREEK PLANT 3  AND  4,BSPHYD34_1_N001
BLAST_1_WIND,Mountain View IV Wind,BLAST_7_N005
BLYTHE_1_CREST,SCE BLYTHE_1_CREST,BLYTHESC_1_N007
BLYTHE_1_SOLAR1,Blythe Solar 1 Project,BLYTHESC_1_GN001
BLYTHE_1_SOLAR2,Blythe Green 1,BLYTHESC_1_N008
BUCKWD_1_NPALM1,North Palm Springs 1A,BUCKWND_1_N201
BUCKWD_1_QF,Buckwind Re-powering project,BUCKWND_1_N001
BUCKWD_7_WINTCV,Wintec Energy Ltd.,BUCKWND_1_N101
CABZON_1_WINDA1,Cabazon Wind Project,CABAZON_7_B1
CAMLOT_2_SOLAR1,Camelot,COLCT334_7_N001
CAMLOT_2_SOLAR2,Columbia Two,SUB434_7_N001
CAMLOT_2_SOLAR3,Yakima,COLCT234_7_N001
CAPWD_1_QF,Edom Hills Wind Farm,CAPWIND_1_B1
CARODN_2_CREST,CARODN_2_CREST,CARODEAN_1_N010
CATLNA_2_SOLAR,Catalina Solar - Phases 1 and 2,CATALGEN_7_N001
CATLNA_2_SOLAR2,Catalina Solar 2,CATALNA2_7_N001
CEDUCR_2_SOLAR1,Ducor Solar 1,DUCORGN1_7_N001
CEDUCR_2_SOLAR2,Ducor Solar 2,DUCORGN2_7_N001
CEDUCR_2_SOLAR3,Ducor Solar 3,DUCORGN3_7_N001
CEDUCR_2_SOLAR4,Ducor Solar 4,DUCORGN4_7_N001
CENTER_2_PPCCOG,PPC COGEN POWER EXPORT,CENTERS_6_N009
CENTER_2_QF,CENTER QFS,CENTERS_6_N004
CENTER_2_RHONDO,MWD Rio Hondo Hydroelectric Recovery Pla,CENTERS_6_N008
CENTER_2_SOLAR1,Pico Rivera,CENTERS_6_N010
CENTER_2_TECNG1,Technicast,CENTERS_2_N036
CENTER_6_PEAKER,Center Peaker,CTRPKGEN_7_B1
CHEVMN_2_UNITS,CHEVRON U.S.A. UNITS 1 & 2 AGGREGATE,CHEVMAIN_6_N004
CHINO_2_APEBT1,Pomona Energy Storage,ALTAPES_7_N001
CHINO_2_JURUPA,Jurupa,CHINO_6_N020
CHINO_2_LNDFIL,Spadra Gas-to-Energy Facility,CHINO_6_N108
CHINO_2_QF,CHINO QFS,CHINO_6_N003
CHINO_2_SASOLR,SS San Antonio West LLC,CHINO_6_N019
CHINO_2_SOLAR,Chino RT Solar 1,CHINO_6_GN001
CHINO_2_SOLAR2,Kona Solar - Terra Francesca,CHINO_6_N033
CHINO_6_CIMGEN,O.L.S. ENERGY COMPANY -- CHINO,CIMGEN_7_B1
CHINO_6_SMPPAP,AltaGas Pomona Energy,SIMPSON_7_B1
CHINO_7_MILIKN,MN Milliken Genco LLC,CHINO_6_N009
CONTRL_1_CASAD1,Mammoth G1,CONTROLX_1_N008
CONTRL_1_CASAD2,Mammoth G2,CONTROLX_1_N009
CONTRL_1_CASAD3,Mammoth G3,CONTROLX_1_N010
CONTRL_1_LUNDY,LUNDY,CONTROLX_1_N003
CONTRL_1_OXBOW,OXBOW GEOTHERMAL CORPORATION,CONTROL_1_N034
CONTRL_1_POOLE,POOLE HYDRO PLANT 1,CONTROLX_1_N004
CONTRL_1_QF,CONTROL QFS,CONTROLX_1_N002
CONTRL_1_RUSHCK,RUSH CREEK,CONTROLX_1_N005
CONTRL_7_CREST,SCE CONTRL_7_CREST,CONTROL_7_N021
COPMT2_2_SOLAR2,CMS2,LSCM92_7_N005
COPMT4_2_SOLAR4,Copper Mountain Solar 4,LSQ855_7_N001
COPMTN_2_CM10,Copper Mountain 10,COPPERMT_7_N002
COPMTN_2_SOLAR1,Copper Mountain 48,COPPERMT_6_GN001
CORONS_2_SOLAR,Master Development Corona,CLEARGEN_6_N004
CORONS_2_SOLAR2,Quarry Corona,CLEARGEN_6_N005
CWATER_7_CT31,COOLWATER CTG 31,ALTA31GT_7_B1
CWATER_7_CT32,COOLWATER CTG 32,ALTA32GT_7_B1
CWATER_7_CT41,COOLWATER CTG 41,ALTA41GT_7_B1
CWATER_7_CT42,COOLWATER CTG 42,ALTA42GT_7_B1
CWATER_7_ST30,COOLWATER STG 30,ALTA30ST_7_B1
CWATER_7_ST40,COOLWATER STG 40,ALTA40ST_7_B1
CWATER_7_UNIT 1,COOLWATER GEN STA. UNIT 1,ALTA1G_7_B1
CWATER_7_UNIT 2,COOLWATER GEN STA. UNIT 2,ALTA2G_7_B1
DELAMO_2_SOLAR1,Golden Springs Building H,DELAMO_2_N060
DELAMO_2_SOLAR2,Golden Springs Building M,DELAMO_2_N061
DELAMO_2_SOLAR3,Golden Springs Building G,DELAMO_2_N071
DELAMO_2_SOLAR4,Golden Springs Building F,DELAMO_2_N072
DELAMO_2_SOLAR5,Golden Springs Building L,DELAMO_2_N073
DELAMO_2_SOLAR6,Freeway Springs,DELAMO_2_N074
DELAMO_2_SOLRC1,Golden Springs Building C1,DELAMO_2_N051
DELAMO_2_SOLRD,Golden Solar Building D,DELAMO_2_N050
DELSUR_6_BSOLAR,Central Antelope Dry Ranch B,DELSURC2_7_N003
DELSUR_6_DRYFRB,Dry Farm Ranch B ,DELSURC1_7_N003
DELSUR_6_SOLAR1,Summer Solar North ,DELSUR_6_N008
DEVERS_1_SEPV05,SEPV 5,DEVERS_1_N057
DEVERS_1_SOLAR,Cascade Solar,DEVERS_2_N072
DEVERS_1_SOLAR1,SEPV8,DEVERS_1_N103
DEVERS_1_SOLAR2,SEPV9,DEVERS_1_N102
DEVERS_2_DHSPG1,Desert Hot Springs 1 (5612),DEVERS_2_N117
DEVERS_2_DHSPG2,Desert Hot Springs 2,DEVERS_1_N081
DEVERS_2_SOLAR3,Joshua Tree Solar,DEVERS_1_N111
DRACKR_2_SOLAR1,Dracker Solar Unit 1,BLYTHES1_7_N001
DRACKR_2_SOLAR2,Dracker Solar Unit 2,DRACKRS2_7_N002
DTCHWD_2_BT3WND,Brookfield Tehachapi 3,BROOKGEN_7_N003
DTCHWD_2_BT4WND,Brookfield Tehachapi 4,BROOKGEN_7_N002
EAGLMT_2_CREST,SCE EAGLMT_2_CREST,EAGLMTC1_6_N001
EASTWD_7_UNIT,EASTWOOD PUMP-GEN,EASTWOOD_7_B1
ELLIS_2_QF,ELLIS QFS,ELLIS_6_N003
ELLIS_2_SANO,SANO REGULATION CENTER (BATTERY),ELLIS_6_N006
ELNIDS_2_DODPEV,Los Angeles Air Force Base,ELNIDO_2_N031
ELSEGN_7_UNIT 3,EL SEGUNDO GEN STA. UNIT 3,ELSEG3G_7_B1
ELSEGN_7_UNIT 4,EL SEGUNDO GEN STA. UNIT 4,ELSEG4G_7_B1
ENWIND_2_WIND1,Cameron Ridge,ENCANWND_6_N002
ENWIND_2_WIND2,Ridgetop I,ENCANWND_6_N003
ESNHWR_1_PSMUNI,Municipal,EISENHOW_1_N031
ETIWND_2_CHMPNE,Champagne,ETIWANDA_6_N019
ETIWND_2_FONTNA,FONTANALYTLE CREEK POWERHOUSE P,ETIWANDA_6_N008
ETIWND_2_QF,ETIWANDA QFS,ETIWANDA_6_N004
ETIWND_2_RTS010,SPVP010 Fontana RT Solar,ETIWANDA_6_GN001
ETIWND_2_RTS015,SPVP015,ETIWANDA_6_N018
ETIWND_2_RTS017,SPVP017,ETIWANDA_6_N016
ETIWND_2_RTS018,SPVP018 Fontana RT Solar,ETIWANDA_6_GN002
ETIWND_2_RTS023,SPVP023 Fontana RT Solar,ETIWANDA_6_GN003
ETIWND_2_RTS026,SPVP026,ETIWANDA_6_N015
ETIWND_2_RTS027,SPVP027,ETIWANDA_6_N017
ETIWND_2_SOLAR,FONTANA RT SOLAR,ETIWANDA_6_N011
ETIWND_2_SOLAR1,Dedeaux Ontario,ETIWANDA_6_N020
ETIWND_2_SOLAR2,Rochester,ETIWANDA_6_N021
ETIWND_2_SOLAR4,Philadelphia Avenue,ETIWANDA_2_N108
ETIWND_2_SOLAR5,Dulles,ETIWANDA_6_N022
ETIWND_2_SOLAR6,Elm Fontana,ETIWANDA_6_N024
ETIWND_2_SOLAR7,Barrington Ontario,ETIWANDA_6_N025
ETIWND_2_SOLAR8,Sierra Fontana,ETIWANDA_2_N109
ETIWND_2_SOLAR9,Cherry Fontana,ETIWANDA_2_N001
ETIWND_2_UNIT1,New-Indy Ontario LLC,ETIWANDA_6_N023
ETIWND_6_GRPLND,Grapeland Peaker,ETWPKGEN_7_B1
ETIWND_6_MWDETI,ETIWANDA RECOVERY HYDRO,ETIWANDA_6_N006
ETIWND_7_MIDVLY,MN Mid Valley Genco  LLC,ETIWANDA_6_N007
ETIWND_7_UNIT 3,ETIWANDA GEN STA. UNIT 3,MTNVIST3_7_B1
ETIWND_7_UNIT 4,ETIWANDA GEN STA. UNIT 4,MTNVIST4_7_B1
FLOWD_2_WIND1,Cameron Ridge 2,FLOWIND_6_N003
GALE_1_SEGS1,SUNRAY ENERGY INC. - SEGS 1,SEGS1G_7_B1
GALE_1_SR3SR3,Sunray 3,SUNRAYGN_7_N001
GARLND_2_GASLR,Garland B,GASLRGN_7_N001
GARLND_2_GASLRA,Garland A,GASLRAGN_7_N001
GARNET_1_SOLAR,North Palm Springs 4A,GARNET_7_N008
GARNET_1_SOLAR2,Garnet Solar Power Generation Station 1,GARNET_7_N011
GARNET_1_UNITS,GARNET GREEN POWER PROJECT AGGREGATE,GARNET_7_N003
GARNET_1_WIND,GARNET WIND ENERGY CENTER,GARNET_7_N006
GARNET_1_WINDS,Garnet Winds Aggregation,GARNET_7_N007
GARNET_1_WT3WND,Wagner Wind,GARNET_7_N009
GARNET_2_DIFWD1,Difwind,GARNET_7_N018
GARNET_2_HYDRO,Whitewater Hydro,GARNET_7_N017
GARNET_2_WIND1,Phoenix,GARNET_7_N013
GARNET_2_WIND2,Karen Avenue Wind Farm,GARNET_7_N012
GARNET_2_WIND3,San Gorgonio East,GARNET_7_N015
GARNET_2_WIND4,Windustries,GARNET_7_N014
GARNET_2_WIND5,Eastwind,GARNET_7_N016
GARNET_2_WPMWD6,Wintec Palm,GARNET_7_N019
GASKW1_2_GW1SR1,Gaskell West 1,GASKW1B2_7_N003
GLDFGR_6_SOLAR1,Portal Ridge B,PORTRDGB_7_N008
GLDFGR_6_SOLAR2,Portal Ridge C,PORTRDGC_7_N009
GLDTWN_6_COLUM3,Columbia 3,GLDTGEN_7_N003
GLDTWN_6_SOLAR,Rio Grande,GLDTGEN_7_N002
GLOW_6_SOLAR,Antelope Power Plant,TOT427A_7_N001
GOLETA_2_QF,GOLETA QFS,GOLETA_6_N002
GOLETA_6_ELLWOD,ELLWOOD ENERGY SUPPORT FACILITY,GOLETA_6_N100
GOLETA_6_EXGEN,EXXON COMPANY USA,GOLETA_6_N004
GOLETA_6_GAVOTA,Point Arguello Pipeline Company,GOLETA_6_N003
GOLETA_6_TAJIGS,GOLETA_6_TAJIGS,GOLETA_6_N022
HARBGN_7_UNIT 1,Harbor Cogen Unit 1,HARBORG_7_B2
HARBGN_7_UNIT 2,Harbor Cogen Unit 2,HARBORG_7_B3
HARBGN_7_UNIT 3,Harbor Cogen Unit 3,HARBORG_7_B4
HINSON_6_CARBGN,BP WILMINGTON CALCINER,CARBOGEN_7_B1
HINSON_6_LBECH1,Long Beach Unit 1,LBEACH1G_7_N001
HINSON_6_LBECH2,Long Beach Unit 2,LBEACH2G_7_N001
HINSON_6_LBECH3,Long Beach Unit 3,LBEACH3G_7_N001
HINSON_6_LBECH4,Long Beach Unit 4,LBEACH4G_7_N001
HINSON_6_SERRGN,CITY OF LONG BEACH,SERRFGEN_7_B1
HNTGBH_7_UNIT 1,HUNTINGTON BEACH GEN STA. UNIT 1,HUNT1G_7_B1
HNTGBH_7_UNIT 2,HUNTINGTON BEACH GEN STA. UNIT 2,HUNT2G_7_B1
HNTGBH_7_UNIT 3,HUNTINGTON BEACH GEN STA. UNIT 3,HUNT3G_7_B1
HNTGBH_7_UNIT 4,HUNTINGTON BEACH GEN STA. UNIT 4,HUNT4G_7_B1
HOLGAT_1_BORAX,U.S. Borax Unit 1,HOLGATE_1_N004
HOLGAT_1_MOGEN,MOJAVE COGENERATION CO. LP,HOLGATE_1_N001
INDIGO_1_UNIT 1,INDIGO PEAKER UNIT 1,INDIGOG1_7_B1
INDIGO_1_UNIT 2,INDIGO PEAKER UNIT 2,INDIGOG2_7_B1
INDIGO_1_UNIT 3,INDIGO PEAKER UNIT 3,INDIGOG3_7_B1
INLDEM_5_UNIT 1,Inland Empire Energy Center Unit 1,INLANDG1_7_N002
INLDEM_5_UNIT 2,Inland Empire Energy Center Unit 2,INLANDG2_7_N002
IVANPA_1_UNIT1,Ivanpah 1,TOT180_7_N002
IVANPA_1_UNIT2,Ivanpah 2,TOT210S1_7_N002
IVANPA_1_UNIT3,Ivanpah 3,TOT242GN_7_N002
JAWBNE_2_NSRWND,North Sky River Wind Project,TOT179A_7_N001
JAWBNE_2_SRWND,Sky River,SKYRIVER_2_N003
JOHANN_6_QFA1,JOHANNA QF,JOHANNA_2_N013
KERRGN_1_UNIT 1,KERN RIVER HYDRO UNITS 1-4 AGGREGATE,KERNRVR_6_N001
KNGBRD_2_SOLAR1,Kingbird Solar A,TOT544L_7_N001
KNGBRD_2_SOLAR2,Kingbird Solar B,TOT545L_7_N001
KRAMER_1_KJ5SR5,Kramer Junction 5,SUNGEN5G_7_N001
KRAMER_1_SEGS37,LUZ SOLAR PARTNERS 3-7 AGGREGATE,SUNGEN_1_B1
KRAMER_1_SEGSR3,Kramer Junction 3 ,SUNGEN3G_7_N001
KRAMER_1_SEGSR4,Kramer Junction 4,SUNGEN4G_7_N001
LACIEN_2_VENICE,MWD Venice Hydroelectric Recovery Plant,LCIENEGA_6_N005
LAFRES_6_QF,LA FRESA QFS,LAFRESA_6_N003
LAGBEL_2_SOLAR,Commerce Kinmont Solar Project,LAGUBELL_6_N007
LAGBEL_2_STG1,Bell Bandini Commerce Refuse,LAGUBELL_6_N212
LAGBEL_6_QF,LAGUNA BELL QFS,LAGUBELL_6_N005
LGHTHP_2_SOLAR,Prologis Carson,LITEHIPE_2_N041
LGHTHP_2_SOLAR1,Boomer Trojan,LITEHIPE_2_N001
LGHTHP_6_ICEGEN,CARSON COGENERATION,ICEGEN_7_B1
LGHTHP_6_QF,LIGHTHIPE QFS,LITEHIPE_6_N006
LITLRK_6_CREST,SCE LITLRK_6_CREST,LITLRKC1_7_N002
LITLRK_6_GBCSR1,Green Beanworks C,LITLRKC1_7_N007
LITLRK_6_SEPV01,Gestamp Solar 1,LITTLERK_6_N016
LITLRK_6_SOLAR1,Lancaster Little Rock C ,LITLRKC1_7_N003
LITLRK_6_SOLAR2,Palmdale 18,LITTLERK_6_N019
LITLRK_6_SOLAR3,One Ten Partners,LITLRKC1_7_N004
LITLRK_6_SOLAR4,Little Rock Pham Solar,LITLRKC1_7_N005
LNCSTR_6_CREST,Lanacaster Aggregate Solar Resources,LNCSTRC1_7_N002
LNCSTR_6_DIVSR1,Division Solar,LNCSTRC1_7_N004
LNCSTR_6_SOLAR,Sierra Sun Tower LLC,LNCSTR_7_NODE1
LNCSTR_6_SOLAR2,SEPV Sierra,LNCSTRC1_7_N003
MANZNA_2_WIND,Manzana Wind,TOT108_2_N006
MCGEN_1_UNIT,ACE COGENERATION,MCGEN_7_B1
MESAS_2_QF,MESA QFS,MESACAL_6_N004
MIDWD_2_WIND1,Windland Refresh 2,MIDWIND_6_N004
MIDWD_2_WIND2,Coram Energy,MIDWIND_6_N005
MIDWD_6_WNDLND,Windland Refresh 1,MIDWIND_6_N003
MIDWD_7_CORAMB,CELLC 7.5 MW Tehachapi Project,MIDWIND _6_GN001
MIRLOM_2_CORONA,MWD Corona Hydroelectric Recovery Plant,MIRALOMA_6_N009
MIRLOM_2_CREST,SCE MIRLOM_2_CREST,MIRALOMA_6_N014
MIRLOM_2_LNDFL,Milliken Landfill Solar,MIRALOMA_6_N207
MIRLOM_2_MLBBTA,Mira Loma BESS A,MIRALOMA_6_N208
MIRLOM_2_MLBBTB,Mira Loma BESS B,MIRALOMA_6_N209
MIRLOM_2_ONTARO,Ontario RT Solar,MIRALOMA_6_GN001
MIRLOM_2_RTS032,SPVP032,MIRALOMA_6_N013
MIRLOM_2_RTS033,SPVP033,MIRALOMA_6_N012
MIRLOM_2_SOLAR1,1050 South Dupont,MIRALOM_2_N260
MIRLOM_2_TEMESC,MWD Temescal Hydroelectric Recovery Plan,MIRALOMA_6_N010
MIRLOM_6_DELGEN,CORONA ENERGY PARTNERS LTD.,MIRALOMA_6_N002
MIRLOM_6_PEAKER,Mira Loma Peaker,MRLPKGEN_7_B1
MIRLOM_7_MWDLKM,Lake Mathews Hydroelectric Recovery Plan,MIRALOMA_6_N007
MNDALY_6_MCGRTH,McGrath Beach Peaker,MCGPKGEN_7_B1
MNDALY_7_UNIT 1,MANDALAY GEN STA. UNIT 1,MANDLY1G_7_B1
MNDALY_7_UNIT 2,MANDALAY GEN STA. UNIT 2,MANDLY2G_7_B1
MNDALY_7_UNIT 3,MANDALAY GEN STA. UNIT 3,MANDLY3G_7_B1
MOJAVW_2_SOLAR,Mojave West,SUNSPTA_7_N002
MONLTH_6_BATTRY,Tehachapi Storage Project,MONOLITH_6_N102
MONLTH_6_BOREL,BOREL HYDRO UNITS 1-3 AGGREGATE,LOR-BOR_6_N002
MONLTS_2_MONWD4,Monolith 4,MONLTS12_7_N003
MONLTS_2_MONWD5,Monolith 5,MONLTS12_7_N004
MONLTS_2_MONWD6,Monolith 6,MONLTS12_7_N005
MONLTS_2_MONWD7,Monolith 7,MONLTS12_7_N006
MOORPK_2_CALABS,Calabasas Gas-to-Energy Facility,MOORPARK_6_GN010
MOORPK_2_CREST,SCE MOORPK_2_CREST,MOORPARK_2_N062
MOORPK_6_QF,MOORPARK QFS,MOORPARK_6_N005
MOORPK_7_UNITA1,WEME- Simi Valley Landfill,MOORPARK_6_N006
MORWD_6_QF,Morwind,MORWIND_6_N001
MTWIND_1_UNIT 1,Mountain View Power Project I,MTWND1-2_7_N001
MTWIND_1_UNIT 2,Mountain View Power Project II,MTWND1-2_7_N101
MTWIND_1_UNIT 3,Mountain View Power Project III,MTWND3_7_N001
NEENCH_6_SOLAR,Alpine Solar,NEENACH_6_N008
NEENCH_6_SOLAR1,Neenach Solar 1B South,NEENCHGN_7_N001
NZWIND_2_WDSTR5,Windstream 6111,ZONDWIND_6_N006
NZWIND_6_CALWND,Wind Resource I,NORTHWND_6_N002
NZWIND_6_WDSTR,Windstream 39,ZONDWIND_6_N002
NZWIND_6_WDSTR2,Windstream 6040,ZONDWIND_6_N003
NZWIND_6_WDSTR3,Windstream 6041,ZONDWIND_6_N004
NZWIND_6_WDSTR4,Windstream 6042,ZONDWIND_6_N005
OAKWD_6_QF,Oak Creek,SOAKWND_6_N001
OAKWD_6_ZEPHWD,Zephyr Park,SOAKWND_6_N002
OASIS_6_CREST,CREST Contracts,OASISC1_7_N002
OASIS_6_GBDSR4,Green Beanworks D,OASISC1_7_N005
OASIS_6_SOLAR1,Morgan Lancaster I,OASISC1_7_N003
OASIS_6_SOLAR2,Oasis Solar,OASISG2_7_N001
OASIS_6_SOLAR3,Soccer Center,OASISC1_7_N004
OLINDA_2_COYCRK,MWD Coyote Creek Hydroelectric Recovery ,OLINDA_6_N008
OLINDA_2_LNDFL2,Brea Power II,OLINDA_6_N009
OLINDA_2_QF,OLINDA QFS,OLINDA_6_N004
OLINDA_7_BLKSND,BlackSand Generating Facility,OLINDA_6_N007
OLINDA_7_LNDFIL,OLINDA_7_LNDFIL,OLINDA_6_N002
OMAR_2_UNIT 1,KERN RIVER COGENERATION CO. UNIT 1,OMAR1G_7_B1
OMAR_2_UNIT 2,KERN RIVER COGENERATION CO. UNIT 2,OMAR2G_7_B1
OMAR_2_UNIT 3,KERN RIVER COGENERATION CO. UNIT 3,OMAR3G_7_B1
OMAR_2_UNIT 4,KERN RIVER COGENERATION CO. UNIT 4,OMAR4G_7_B1
ORMOND_7_UNIT 1,ORMOND BEACH GEN STA. UNIT 1,ORMOND1G_7_B1
ORMOND_7_UNIT 2,ORMOND BEACH GEN STA. UNIT 2,ORMOND2G_7_B1
PADUA_2_CREST,SCE PADUA_2_CREST,PADUA_2_N019
PADUA_2_ONTARO,ONTARIO/SIERRA HYDRO PSP,PADUA_6_N007
PADUA_2_SOLAR1,Kona Solar - Rancho DC #1,PADUA_6_N009
PADUA_6_MWDSDM,San Dimas Hydroelectric Recovery Plant,PADUA_6_N006
PADUA_6_QF,PADUA QFS,PADUA_6_N004
PADUA_7_SDIMAS,San Dimas Wash Hydro,PADUA_6_N008
PANSEA_1_PANARO,Mesa Wind Project,PANAERO_1_N001
PBLOSM_2_SOLAR,PearBlossom,2PBLSM34_7_N001
PICO_6_THUMS1,THUMS GENERATION FACILITY #1,PICOTHM_7_B1
PLAINV_6_BSOLAR,Western Antelope Blue Sky Ranch A ,BLUESKY_7_N001
PLAINV_6_DSOLAR,Western Antelope Dry Ranch ,DRYRANCH_7_N001
PLAINV_6_NLRSR1,North Lancaster Ranch ,NLANCRAN_7_N001
PLAINV_6_SOLAR3,Sierra Solar Greenworks LLC,SIERRA_7_N001
PLAINV_6_SOLARC,Central Antelope Dry Ranch C,CENTANTE_7_N001
PMDLET_6_SOLAR1,SEPV Palmdale East LLC,WDT404L_7_N001
PWEST_1_UNIT,PACIFIC WEST 1 WIND GENERATION,GARNET_1_N106
RDWAY_1_CREST,CREST Contracts,ROADWAY_1_N013
RECTOR_2_CREST,Rector Aggregate Solar Resources,RECTOR_6_N020
RECTOR_2_KAWEAH,KAWEAH PH 2 & 3 PSP AGGREGATE,RECTOR_6_N008
RECTOR_2_KAWH 1,KAWEAH PH 1 UNIT 1,RECTOR_6_N007
RECTOR_2_QF,RECTOR QFS,RECTOR_6_N004
RECTOR_7_TULARE,MM Tulare ,RECTOR_6_N009
REDMAN_2_SOLAR,Lancaster East Avenue F,REDMGEN_7_N001
REDOND_7_UNIT 5,REDONDO GEN STA. UNIT 5,REDON5G_7_B1
REDOND_7_UNIT 6,REDONDO GEN STA. UNIT 6,REDON6G_7_B1
REDOND_7_UNIT 7,REDONDO GEN STA. UNIT 7,REDON7G_7_B1
REDOND_7_UNIT 8,REDONDO GEN STA. UNIT 8,REDON8G_7_B1
RENWD_1_QF,Renwind re-powering project,RENWIND_1_N001
RHONDO_2_QF,RIO HONDO QFS,RIOHONDO_6_N004
RHONDO_6_PUENTE,Puente Hills GTE Facility Phase II,RIOHONDO_6_N007
ROSMDW_2_WIND1,Pacific Wind - Phase 1,TOT148A_7_N001
ROSMND_6_SOLAR,Lancaster B,ROSAMOND_6_N030
RSMSLR_6_SOLAR1,Rosamond One,DAWNLS_7_N001
RSMSLR_6_SOLAR2,Rosamond Two,TWILGHTL_7_N001
RTEDDY_2_SOLAR1,Rosamond West Solar 1,SGSAVF1_7_N001
RTEDDY_2_SOLAR2,Rosamond West Solar 2,SGSAVF2_7_N001
RTEDDY_2_SOLAR3,Rosamond Phase III,SGSAVF3_7_N001
RTEDDY_2_SOLAR4,Rosamond Phase IV,SGSAVF4_7_N001
RTREE_2_WIND1,Rising Tree 1,RSTREF2_7_N001
RTREE_2_WIND2,Rising Tree 2,RSTREF3_7_N001
RTREE_2_WIND3,Rising Tree 3,RSTREF1_7_N001
SANTGO_2_LNDFL1,Bowerman Power,SANTIAGO_6_N025
SANTGO_2_MABBT1,Millikan Avenue BESS,SANTIAGO_6_N026
SANWD_1_QF,San Gorgonio Farms Wind Farm,SANWIND_1_N001
SAUGUS_2_TOLAND,Toland Landfill gas to Energy Project,SAUGUS_7_NODE1
SAUGUS_6_CREST,East Portal Hydro,SAUGUS_6_N015
SAUGUS_6_MWDFTH,Foothill Hydroelectric Recovery Plant,SAUGUS_6_N009
SAUGUS_6_PTCHGN,COUNTY OF LOS ANGELES -- PITCHLE,PITCHGEN_7_B1
SAUGUS_6_QF,SAUGUS QFS,SAUGUS_6_N008
SAUGUS_7_CHIQCN,Chiquita Canyon Landfill Fac,SAUGUS_6_N012
SAUGUS_7_LOPEZ,MM Lopez Energy,SAUGUS_6_N010
SBERDO_2_QF,SAN BERADINO QFS,SANBRDNO_6_N005
SBERDO_2_REDLND,Redlands RT Solar,SANBRDNO_6_GN001
SBERDO_2_RTS005,SPVP005 Redlands RT Solar,SANBRDNO_6_GN002
SBERDO_2_RTS007,SPVP007 Redlands RT Solar,SANBRDNO_6_GN003
SBERDO_2_RTS011,SPVP011,SANBRDNO_6_N014
SBERDO_2_RTS013,SPVP013,SANBRDNO_6_GN004
SBERDO_2_RTS016,SPVP016 Redlands RT Solar,SANBRDNO_6_GN005
SBERDO_2_RTS048,SPVP048,SANBRDNO_2_N211
SBERDO_2_SNTANA,SANTA ANA PSP,SANBRDNO_6_N007
SBERDO_2_SOLAR1,Redlands,SANBRDNO_6_N016
SBERDO_2_WHSHY1,Waterman Hydroelectric Station,SANBRDNO_6_N017
SBERDO_6_MILLCK,MILL CREEK PSP,SANBRDNO_6_N006
SEARLS_7_ARGUS,Argus Cogeneration,SEARLES_7_N004
SEARLS_7_WESTEN,NORTH AMERICAN WESTEND,SEARLES_7_N002
SEGS_1_SEGS2,SUNRAY ENERGY INC. - SEGS 2,SEGS2G_7_B1
SEGS_1_SR2SL2,Sunray 2,SUNRAY2_7_N001
SENTNL_2_CTG1,Sentinel Unit 1,TOT032G1_7_N001
SENTNL_2_CTG2,Sentinel Unit 2,TOT032G2_7_N001
SENTNL_2_CTG3,Sentinel Unit 3,TOT032G3_7_N001
SENTNL_2_CTG4,Sentinel Unit 4,TOT032G4_7_N001
SENTNL_2_CTG5,Sentinel Unit 5,TOT032G5_7_N001
SENTNL_2_CTG6,Sentinel Unit 6,TOT032G6_7_N001
SENTNL_2_CTG7,Sentinel Unit 7,TOT032G7_7_N001
SENTNL_2_CTG8,Sentinel Unit 8,TOT032G8_7_N001
SHUTLE_6_CREST,CREST Contracts,SHUTTLE_6_N019
SMKTRE_2_WIND,Smoke Tree,SMKTREGN_7_N001
SNCLRA_2_CREST,SCE SNCLRA_2_CREST,SCLARA_2_N114
SNCLRA_2_HOWLNG,Houwelings Nurseries Oxnard Inc,S.CLARA_6_N021
SNCLRA_2_SPEBT1,Santa Paula Energy Storage Project,SCLARA_6_N028
SNCLRA_2_SPRHYD,Springville Hydroelectric Generator,SCLARA_6_N027
SNCLRA_2_UNIT,CSU-Channel Islands CIPower,CSUCISL_7_N001
SNCLRA_2_UNIT1,New Indy Oxnard,SCLARA_6_N026
SNCLRA_6_OXGEN,E.F. OXNARD INCORPORATED,OXGEN_7_B1
SNCLRA_6_PROCGN,PROCTER  AND  GAMBLE OXNARD II,PROCGEN_7_B1
SNCLRA_6_QF,SANTA CLARA QFS,SCLARA_6_N008
SONGS_7_UNIT 2,SAN ONOFRE NUCLEAR UNIT 2,SONOFR2_7_B1
SPRGVL_2_CREST,Springerville Aggregate Solar Resources,SPRINGVL_6_N019
SPRGVL_2_QF,SPRINGVILLE QFS,SPRINGVL_6_N006
SPRGVL_2_SUCCES,SUCCESS POWER PLANT,SPRINGVL_2_N039
SPRGVL_2_TULE,TULE RIVER HYDRO PLANT (PG&E),SPRINGVL_6_N002
SPRGVL_2_TULESC,TULE RIVER HYDRO PLANT (SCE),SPRINGVL_6_N004
